batting_team,bowling_team,venue,gender,runs_y,result_first_innings
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Trent Rockets,Manchester Originals,Emirates Old Trafford,female,119,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Birmingham Phoenix,Welsh Fire,Sophia Gardens,female,161,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
Northern Superchargers,London Spirit,Headingley,female,127,1
