batting_team,bowling_team,venue,gender,current_score,balls_bowled,balls_left,wickets_left,crr,runs_remaining
Welsh Fire,Northern Superchargers,Sophia Gardens,female,10,14,86,10,3.57,113
Welsh Fire,Northern Superchargers,Sophia Gardens,female,14,15,85,10,4.67,109
Welsh Fire,Northern Superchargers,Sophia Gardens,female,18,16,84,10,5.62,105
Welsh Fire,Northern Superchargers,Sophia Gardens,female,20,16,84,10,6.25,103
Welsh Fire,Northern Superchargers,Sophia Gardens,female,21,17,83,10,6.18,102
Welsh Fire,Northern Superchargers,Sophia Gardens,female,21,18,82,10,5.83,102
Welsh Fire,Northern Superchargers,Sophia Gardens,female,22,19,81,10,5.79,101
Welsh Fire,Northern Superchargers,Sophia Gardens,female,22,20,80,10,5.5,101
Welsh Fire,Northern Superchargers,Sophia Gardens,female,26,21,79,10,6.19,97
Welsh Fire,Northern Superchargers,Sophia Gardens,female,26,22,78,10,5.91,97
Welsh Fire,Northern Superchargers,Sophia Gardens,female,26,21,79,10,6.19,97
Welsh Fire,Northern Superchargers,Sophia Gardens,female,27,22,78,10,6.14,96
Welsh Fire,Northern Superchargers,Sophia Gardens,female,28,23,77,10,6.09,95
Welsh Fire,Northern Superchargers,Sophia Gardens,female,32,24,76,10,6.67,91
Welsh Fire,Northern Superchargers,Sophia Gardens,female,32,25,75,10,6.4,91
Welsh Fire,Northern Superchargers,Sophia Gardens,female,33,26,74,10,6.35,90
Welsh Fire,Northern Superchargers,Sophia Gardens,female,34,27,73,10,6.3,89
Welsh Fire,Northern Superchargers,Sophia Gardens,female,34,28,72,10,6.07,89
Welsh Fire,Northern Superchargers,Sophia Gardens,female,35,29,71,10,6.03,88
Welsh Fire,Northern Superchargers,Sophia Gardens,female,36,30,70,10,6.0,87
Welsh Fire,Northern Superchargers,Sophia Gardens,female,37,31,69,10,5.97,86
Welsh Fire,Northern Superchargers,Sophia Gardens,female,41,32,68,10,6.41,82
Welsh Fire,Northern Superchargers,Sophia Gardens,female,41,33,67,9,6.21,82
Welsh Fire,Northern Superchargers,Sophia Gardens,female,41,34,66,9,6.03,82
Welsh Fire,Northern Superchargers,Sophia Gardens,female,42,35,65,9,6.0,81
Welsh Fire,Northern Superchargers,Sophia Gardens,female,44,36,64,9,6.11,79
Welsh Fire,Northern Superchargers,Sophia Gardens,female,45,37,63,9,6.08,78
Welsh Fire,Northern Superchargers,Sophia Gardens,female,45,38,62,9,5.92,78
Welsh Fire,Northern Superchargers,Sophia Gardens,female,46,39,61,9,5.9,77
Welsh Fire,Northern Superchargers,Sophia Gardens,female,47,40,60,9,5.88,76
Welsh Fire,Northern Superchargers,Sophia Gardens,female,48,41,59,9,5.85,75
Welsh Fire,Northern Superchargers,Sophia Gardens,female,48,42,58,9,5.71,75
Welsh Fire,Northern Superchargers,Sophia Gardens,female,48,43,57,9,5.58,75
Welsh Fire,Northern Superchargers,Sophia Gardens,female,49,44,56,9,5.57,74
Welsh Fire,Northern Superchargers,Sophia Gardens,female,53,45,55,9,5.89,70
Welsh Fire,Northern Superchargers,Sophia Gardens,female,54,46,54,9,5.87,69
Welsh Fire,Northern Superchargers,Sophia Gardens,female,55,47,53,9,5.85,68
Welsh Fire,Northern Superchargers,Sophia Gardens,female,56,48,52,9,5.83,67
Welsh Fire,Northern Superchargers,Sophia Gardens,female,56,49,51,9,5.71,67
Welsh Fire,Northern Superchargers,Sophia Gardens,female,56,50,50,8,5.6,67
Welsh Fire,Northern Superchargers,Sophia Gardens,female,57,51,49,8,5.59,66
Welsh Fire,Northern Superchargers,Sophia Gardens,female,57,52,48,8,5.48,66
Welsh Fire,Northern Superchargers,Sophia Gardens,female,57,53,47,8,5.38,66
Welsh Fire,Northern Superchargers,Sophia Gardens,female,58,54,46,8,5.37,65
Welsh Fire,Northern Superchargers,Sophia Gardens,female,58,55,45,8,5.27,65
Welsh Fire,Northern Superchargers,Sophia Gardens,female,58,56,44,8,5.18,65
Welsh Fire,Northern Superchargers,Sophia Gardens,female,59,57,43,8,5.18,64
Welsh Fire,Northern Superchargers,Sophia Gardens,female,61,58,42,8,5.26,62
Welsh Fire,Northern Superchargers,Sophia Gardens,female,62,59,41,8,5.25,61
Welsh Fire,Northern Superchargers,Sophia Gardens,female,62,60,40,7,5.17,61
Welsh Fire,Northern Superchargers,Sophia Gardens,female,66,61,39,7,5.41,57
Welsh Fire,Northern Superchargers,Sophia Gardens,female,66,62,38,7,5.32,57
Welsh Fire,Northern Superchargers,Sophia Gardens,female,70,63,37,7,5.56,53
Welsh Fire,Northern Superchargers,Sophia Gardens,female,71,64,36,7,5.55,52
Welsh Fire,Northern Superchargers,Sophia Gardens,female,71,65,35,7,5.46,52
Welsh Fire,Northern Superchargers,Sophia Gardens,female,73,66,34,7,5.53,50
Welsh Fire,Northern Superchargers,Sophia Gardens,female,74,67,33,7,5.52,49
Welsh Fire,Northern Superchargers,Sophia Gardens,female,75,68,32,7,5.51,48
Welsh Fire,Northern Superchargers,Sophia Gardens,female,75,69,31,7,5.43,48
Welsh Fire,Northern Superchargers,Sophia Gardens,female,77,70,30,7,5.5,46
Welsh Fire,Northern Superchargers,Sophia Gardens,female,78,71,29,7,5.49,45
Welsh Fire,Northern Superchargers,Sophia Gardens,female,78,72,28,6,5.42,45
Welsh Fire,Northern Superchargers,Sophia Gardens,female,78,73,27,6,5.34,45
Welsh Fire,Northern Superchargers,Sophia Gardens,female,78,74,26,6,5.27,45
Welsh Fire,Northern Superchargers,Sophia Gardens,female,79,75,25,6,5.27,44
Welsh Fire,Northern Superchargers,Sophia Gardens,female,80,76,24,6,5.26,43
Welsh Fire,Northern Superchargers,Sophia Gardens,female,82,77,23,6,5.32,41
Welsh Fire,Northern Superchargers,Sophia Gardens,female,82,78,22,6,5.26,41
Welsh Fire,Northern Superchargers,Sophia Gardens,female,83,79,21,6,5.25,40
Welsh Fire,Northern Superchargers,Sophia Gardens,female,84,80,20,6,5.25,39
Welsh Fire,Northern Superchargers,Sophia Gardens,female,84,81,19,6,5.19,39
Welsh Fire,Northern Superchargers,Sophia Gardens,female,85,82,18,6,5.18,38
Welsh Fire,Northern Superchargers,Sophia Gardens,female,85,83,17,6,5.12,38
Welsh Fire,Northern Superchargers,Sophia Gardens,female,89,84,16,6,5.3,34
Welsh Fire,Northern Superchargers,Sophia Gardens,female,93,85,15,6,5.47,30
Welsh Fire,Northern Superchargers,Sophia Gardens,female,97,86,14,6,5.64,26
Welsh Fire,Northern Superchargers,Sophia Gardens,female,98,87,13,6,5.63,25
Welsh Fire,Northern Superchargers,Sophia Gardens,female,99,88,12,6,5.62,24
Welsh Fire,Northern Superchargers,Sophia Gardens,female,101,89,11,6,5.67,22
Welsh Fire,Northern Superchargers,Sophia Gardens,female,101,90,10,5,5.61,22
Welsh Fire,Northern Superchargers,Sophia Gardens,female,102,91,9,5,5.6,21
Welsh Fire,Northern Superchargers,Sophia Gardens,female,103,92,8,5,5.6,20
Welsh Fire,Northern Superchargers,Sophia Gardens,female,105,93,7,5,5.65,18
Welsh Fire,Northern Superchargers,Sophia Gardens,female,106,94,6,4,5.64,17
Welsh Fire,Northern Superchargers,Sophia Gardens,female,107,95,5,4,5.63,16
Welsh Fire,Northern Superchargers,Sophia Gardens,female,108,96,4,4,5.62,15
Welsh Fire,Northern Superchargers,Sophia Gardens,female,114,97,3,4,5.88,9
Welsh Fire,Northern Superchargers,Sophia Gardens,female,115,98,2,4,5.87,8
Welsh Fire,Northern Superchargers,Sophia Gardens,female,117,99,1,4,5.91,6
London Spirit,Oval Invincibles,Lords,female,1,1,99,10,5.0,79
London Spirit,Oval Invincibles,Lords,female,1,2,98,10,2.5,79
London Spirit,Oval Invincibles,Lords,female,1,3,97,9,1.67,79
London Spirit,Oval Invincibles,Lords,female,1,4,96,9,1.25,79
London Spirit,Oval Invincibles,Lords,female,2,5,95,9,2.0,78
London Spirit,Oval Invincibles,Lords,female,2,6,94,9,1.67,78
London Spirit,Oval Invincibles,Lords,female,4,7,93,9,2.86,76
London Spirit,Oval Invincibles,Lords,female,4,8,92,9,2.5,76
London Spirit,Oval Invincibles,Lords,female,4,9,91,8,2.22,76
London Spirit,Oval Invincibles,Lords,female,4,10,90,8,2.0,76
London Spirit,Oval Invincibles,Lords,female,4,11,89,7,1.82,76
London Spirit,Oval Invincibles,Lords,female,6,12,88,7,2.5,74
London Spirit,Oval Invincibles,Lords,female,7,13,87,7,2.69,73
London Spirit,Oval Invincibles,Lords,female,7,14,86,7,2.5,73
London Spirit,Oval Invincibles,Lords,female,7,15,85,7,2.33,73
London Spirit,Oval Invincibles,Lords,female,7,16,84,7,2.19,73
London Spirit,Oval Invincibles,Lords,female,7,17,83,7,2.06,73
London Spirit,Oval Invincibles,Lords,female,7,18,82,7,1.94,73
London Spirit,Oval Invincibles,Lords,female,7,19,81,7,1.84,73
London Spirit,Oval Invincibles,Lords,female,11,20,80,7,2.75,69
London Spirit,Oval Invincibles,Lords,female,11,21,79,7,2.62,69
London Spirit,Oval Invincibles,Lords,female,11,22,78,7,2.5,69
London Spirit,Oval Invincibles,Lords,female,13,23,77,7,2.83,67
London Spirit,Oval Invincibles,Lords,female,14,24,76,7,2.92,66
London Spirit,Oval Invincibles,Lords,female,15,25,75,7,3.0,65
London Spirit,Oval Invincibles,Lords,female,15,26,74,7,2.88,65
London Spirit,Oval Invincibles,Lords,female,19,27,73,7,3.52,61
London Spirit,Oval Invincibles,Lords,female,19,28,72,7,3.39,61
London Spirit,Oval Invincibles,Lords,female,20,29,71,7,3.45,60
London Spirit,Oval Invincibles,Lords,female,21,30,70,7,3.5,59
London Spirit,Oval Invincibles,Lords,female,22,31,69,7,3.55,58
London Spirit,Oval Invincibles,Lords,female,22,32,68,7,3.44,58
London Spirit,Oval Invincibles,Lords,female,26,33,67,7,3.94,54
London Spirit,Oval Invincibles,Lords,female,27,34,66,7,3.97,53
London Spirit,Oval Invincibles,Lords,female,27,35,65,7,3.86,53
London Spirit,Oval Invincibles,Lords,female,28,36,64,7,3.89,52
London Spirit,Oval Invincibles,Lords,female,28,37,63,7,3.78,52
London Spirit,Oval Invincibles,Lords,female,28,38,62,7,3.68,52
London Spirit,Oval Invincibles,Lords,female,28,39,61,7,3.59,52
London Spirit,Oval Invincibles,Lords,female,29,40,60,7,3.62,51
London Spirit,Oval Invincibles,Lords,female,29,41,59,7,3.54,51
London Spirit,Oval Invincibles,Lords,female,30,42,58,7,3.57,50
London Spirit,Oval Invincibles,Lords,female,31,43,57,7,3.6,49
London Spirit,Oval Invincibles,Lords,female,31,44,56,6,3.52,49
London Spirit,Oval Invincibles,Lords,female,32,45,55,6,3.56,48
London Spirit,Oval Invincibles,Lords,female,36,46,54,6,3.91,44
London Spirit,Oval Invincibles,Lords,female,36,47,53,6,3.83,44
London Spirit,Oval Invincibles,Lords,female,36,48,52,6,3.75,44
London Spirit,Oval Invincibles,Lords,female,37,49,51,6,3.78,43
London Spirit,Oval Invincibles,Lords,female,37,50,50,6,3.7,43
London Spirit,Oval Invincibles,Lords,female,41,51,49,6,4.02,39
London Spirit,Oval Invincibles,Lords,female,42,52,48,6,4.04,38
London Spirit,Oval Invincibles,Lords,female,43,53,47,6,4.06,37
London Spirit,Oval Invincibles,Lords,female,44,54,46,6,4.07,36
London Spirit,Oval Invincibles,Lords,female,45,55,45,6,4.09,35
London Spirit,Oval Invincibles,Lords,female,46,56,44,6,4.11,34
London Spirit,Oval Invincibles,Lords,female,46,57,43,6,4.04,34
London Spirit,Oval Invincibles,Lords,female,46,58,42,6,3.97,34
London Spirit,Oval Invincibles,Lords,female,50,59,41,6,4.24,30
London Spirit,Oval Invincibles,Lords,female,51,60,40,6,4.25,29
London Spirit,Oval Invincibles,Lords,female,51,61,39,6,4.18,29
London Spirit,Oval Invincibles,Lords,female,52,62,38,6,4.19,28
London Spirit,Oval Invincibles,Lords,female,53,63,37,6,4.21,27
London Spirit,Oval Invincibles,Lords,female,53,64,36,5,4.14,27
London Spirit,Oval Invincibles,Lords,female,53,65,35,5,4.08,27
London Spirit,Oval Invincibles,Lords,female,57,66,34,5,4.32,23
London Spirit,Oval Invincibles,Lords,female,57,67,33,4,4.25,23
London Spirit,Oval Invincibles,Lords,female,57,68,32,4,4.19,23
London Spirit,Oval Invincibles,Lords,female,58,69,31,4,4.2,22
London Spirit,Oval Invincibles,Lords,female,59,70,30,4,4.21,21
London Spirit,Oval Invincibles,Lords,female,60,71,29,4,4.23,20
London Spirit,Oval Invincibles,Lords,female,61,72,28,4,4.24,19
London Spirit,Oval Invincibles,Lords,female,65,73,27,4,4.45,15
London Spirit,Oval Invincibles,Lords,female,65,74,26,4,4.39,15
London Spirit,Oval Invincibles,Lords,female,66,75,25,4,4.4,14
London Spirit,Oval Invincibles,Lords,female,67,76,24,4,4.41,13
London Spirit,Oval Invincibles,Lords,female,68,77,23,3,4.42,12
London Spirit,Oval Invincibles,Lords,female,69,78,22,3,4.42,11
London Spirit,Oval Invincibles,Lords,female,69,79,21,3,4.37,11
London Spirit,Oval Invincibles,Lords,female,69,80,20,3,4.31,11
London Spirit,Oval Invincibles,Lords,female,69,81,19,2,4.26,11
London Spirit,Oval Invincibles,Lords,female,69,82,18,2,4.21,11
London Spirit,Oval Invincibles,Lords,female,69,83,17,2,4.16,11
London Spirit,Oval Invincibles,Lords,female,70,84,16,2,4.17,10
London Spirit,Oval Invincibles,Lords,female,71,85,15,2,4.18,9
London Spirit,Oval Invincibles,Lords,female,72,86,14,2,4.19,8
London Spirit,Oval Invincibles,Lords,female,72,87,13,2,4.14,8
London Spirit,Oval Invincibles,Lords,female,72,88,12,2,4.09,8
London Spirit,Oval Invincibles,Lords,female,76,89,11,2,4.27,4
London Spirit,Oval Invincibles,Lords,female,78,90,10,2,4.33,2
London Spirit,Oval Invincibles,Lords,female,78,91,9,1,4.29,2
London Spirit,Oval Invincibles,Lords,female,78,91,9,1,4.29,2
London Spirit,Oval Invincibles,Lords,female,79,92,8,1,4.29,1
London Spirit,Oval Invincibles,Lords,female,79,93,7,1,4.25,1
London Spirit,Oval Invincibles,Lords,female,79,94,6,1,4.2,1
London Spirit,Oval Invincibles,Lords,female,79,95,5,1,4.16,1
London Spirit,Oval Invincibles,Lords,female,80,96,4,1,4.17,0
London Spirit,Oval Invincibles,Lords,female,80,97,3,0,4.12,0
Manchester Originals,Birmingham Phoenix,Edgbaston,female,0,1,99,10,0.0,122
Manchester Originals,Birmingham Phoenix,Edgbaston,female,2,2,98,10,5.0,120
Manchester Originals,Birmingham Phoenix,Edgbaston,female,6,3,97,10,10.0,116
Manchester Originals,Birmingham Phoenix,Edgbaston,female,6,4,96,10,7.5,116
Manchester Originals,Birmingham Phoenix,Edgbaston,female,10,5,95,10,10.0,112
Manchester Originals,Birmingham Phoenix,Edgbaston,female,10,6,94,10,8.33,112
Manchester Originals,Birmingham Phoenix,Edgbaston,female,10,7,93,10,7.14,112
Manchester Originals,Birmingham Phoenix,Edgbaston,female,14,8,92,10,8.75,108
Manchester Originals,Birmingham Phoenix,Edgbaston,female,16,9,91,10,8.89,106
Manchester Originals,Birmingham Phoenix,Edgbaston,female,16,10,90,10,8.0,106
Manchester Originals,Birmingham Phoenix,Edgbaston,female,17,11,89,10,7.73,105
Manchester Originals,Birmingham Phoenix,Edgbaston,female,17,12,88,10,7.08,105
Manchester Originals,Birmingham Phoenix,Edgbaston,female,21,13,87,10,8.08,101
Manchester Originals,Birmingham Phoenix,Edgbaston,female,21,14,86,10,7.5,101
Manchester Originals,Birmingham Phoenix,Edgbaston,female,21,15,85,10,7.0,101
Manchester Originals,Birmingham Phoenix,Edgbaston,female,21,16,84,10,6.56,101
Manchester Originals,Birmingham Phoenix,Edgbaston,female,25,16,84,10,7.81,97
Manchester Originals,Birmingham Phoenix,Edgbaston,female,26,17,83,10,7.65,96
Manchester Originals,Birmingham Phoenix,Edgbaston,female,26,18,82,10,7.22,96
Manchester Originals,Birmingham Phoenix,Edgbaston,female,27,19,81,10,7.11,95
Manchester Originals,Birmingham Phoenix,Edgbaston,female,31,20,80,10,7.75,91
Manchester Originals,Birmingham Phoenix,Edgbaston,female,35,21,79,10,8.33,87
Manchester Originals,Birmingham Phoenix,Edgbaston,female,39,22,78,10,8.86,83
Manchester Originals,Birmingham Phoenix,Edgbaston,female,40,23,77,10,8.7,82
Manchester Originals,Birmingham Phoenix,Edgbaston,female,41,24,76,10,8.54,81
Manchester Originals,Birmingham Phoenix,Edgbaston,female,41,25,75,10,8.2,81
Manchester Originals,Birmingham Phoenix,Edgbaston,female,43,26,74,10,8.27,79
Manchester Originals,Birmingham Phoenix,Edgbaston,female,44,27,73,10,8.15,78
Manchester Originals,Birmingham Phoenix,Edgbaston,female,44,28,72,10,7.86,78
Manchester Originals,Birmingham Phoenix,Edgbaston,female,48,29,71,10,8.28,74
Manchester Originals,Birmingham Phoenix,Edgbaston,female,49,30,70,10,8.17,73
Manchester Originals,Birmingham Phoenix,Edgbaston,female,49,31,69,10,7.9,73
Manchester Originals,Birmingham Phoenix,Edgbaston,female,49,32,68,10,7.66,73
Manchester Originals,Birmingham Phoenix,Edgbaston,female,50,33,67,10,7.58,72
Manchester Originals,Birmingham Phoenix,Edgbaston,female,52,34,66,10,7.65,70
Manchester Originals,Birmingham Phoenix,Edgbaston,female,53,35,65,10,7.57,69
Manchester Originals,Birmingham Phoenix,Edgbaston,female,53,36,64,9,7.36,69
Manchester Originals,Birmingham Phoenix,Edgbaston,female,53,36,64,9,7.36,69
Manchester Originals,Birmingham Phoenix,Edgbaston,female,54,37,63,9,7.3,68
Manchester Originals,Birmingham Phoenix,Edgbaston,female,54,38,62,8,7.11,68
Manchester Originals,Birmingham Phoenix,Edgbaston,female,54,39,61,8,6.92,68
Manchester Originals,Birmingham Phoenix,Edgbaston,female,55,40,60,8,6.88,67
Manchester Originals,Birmingham Phoenix,Edgbaston,female,55,41,59,8,6.71,67
Manchester Originals,Birmingham Phoenix,Edgbaston,female,56,42,58,8,6.67,66
Manchester Originals,Birmingham Phoenix,Edgbaston,female,56,43,57,8,6.51,66
Manchester Originals,Birmingham Phoenix,Edgbaston,female,57,44,56,8,6.48,65
Manchester Originals,Birmingham Phoenix,Edgbaston,female,57,45,55,8,6.33,65
Manchester Originals,Birmingham Phoenix,Edgbaston,female,58,46,54,8,6.3,64
Manchester Originals,Birmingham Phoenix,Edgbaston,female,59,47,53,8,6.28,63
Manchester Originals,Birmingham Phoenix,Edgbaston,female,60,48,52,8,6.25,62
Manchester Originals,Birmingham Phoenix,Edgbaston,female,60,49,51,8,6.12,62
Manchester Originals,Birmingham Phoenix,Edgbaston,female,60,50,50,8,6.0,62
Manchester Originals,Birmingham Phoenix,Edgbaston,female,61,51,49,8,5.98,61
Manchester Originals,Birmingham Phoenix,Edgbaston,female,62,52,48,8,5.96,60
Manchester Originals,Birmingham Phoenix,Edgbaston,female,66,53,47,8,6.23,56
Manchester Originals,Birmingham Phoenix,Edgbaston,female,69,54,46,8,6.39,53
Manchester Originals,Birmingham Phoenix,Edgbaston,female,73,55,45,8,6.64,49
Manchester Originals,Birmingham Phoenix,Edgbaston,female,74,56,44,8,6.61,48
Manchester Originals,Birmingham Phoenix,Edgbaston,female,78,56,44,8,6.96,44
Manchester Originals,Birmingham Phoenix,Edgbaston,female,78,57,43,8,6.84,44
Manchester Originals,Birmingham Phoenix,Edgbaston,female,82,58,42,8,7.07,40
Manchester Originals,Birmingham Phoenix,Edgbaston,female,82,59,41,8,6.95,40
Manchester Originals,Birmingham Phoenix,Edgbaston,female,82,60,40,8,6.83,40
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,61,39,8,7.05,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,62,38,7,6.94,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,63,37,7,6.83,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,64,36,7,6.72,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,65,35,7,6.62,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,66,34,7,6.52,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,86,67,33,6,6.42,36
Manchester Originals,Birmingham Phoenix,Edgbaston,female,87,68,32,6,6.4,35
Manchester Originals,Birmingham Phoenix,Edgbaston,female,87,69,31,6,6.3,35
Manchester Originals,Birmingham Phoenix,Edgbaston,female,91,70,30,6,6.5,31
Manchester Originals,Birmingham Phoenix,Edgbaston,female,92,71,29,6,6.48,30
Manchester Originals,Birmingham Phoenix,Edgbaston,female,93,72,28,6,6.46,29
Manchester Originals,Birmingham Phoenix,Edgbaston,female,93,73,27,6,6.37,29
Manchester Originals,Birmingham Phoenix,Edgbaston,female,94,74,26,6,6.35,28
Manchester Originals,Birmingham Phoenix,Edgbaston,female,94,75,25,6,6.27,28
Manchester Originals,Birmingham Phoenix,Edgbaston,female,94,76,24,6,6.18,28
Manchester Originals,Birmingham Phoenix,Edgbaston,female,95,77,23,6,6.17,27
Manchester Originals,Birmingham Phoenix,Edgbaston,female,96,78,22,6,6.15,26
Manchester Originals,Birmingham Phoenix,Edgbaston,female,100,79,21,6,6.33,22
Manchester Originals,Birmingham Phoenix,Edgbaston,female,100,80,20,6,6.25,22
Manchester Originals,Birmingham Phoenix,Edgbaston,female,101,81,19,6,6.23,21
Manchester Originals,Birmingham Phoenix,Edgbaston,female,102,82,18,6,6.22,20
Manchester Originals,Birmingham Phoenix,Edgbaston,female,103,83,17,6,6.2,19
Manchester Originals,Birmingham Phoenix,Edgbaston,female,103,84,16,5,6.13,19
Manchester Originals,Birmingham Phoenix,Edgbaston,female,103,85,15,5,6.06,19
Manchester Originals,Birmingham Phoenix,Edgbaston,female,103,86,14,5,5.99,19
Manchester Originals,Birmingham Phoenix,Edgbaston,female,103,87,13,5,5.92,19
Manchester Originals,Birmingham Phoenix,Edgbaston,female,103,88,12,5,5.85,19
Manchester Originals,Birmingham Phoenix,Edgbaston,female,104,89,11,5,5.84,18
Manchester Originals,Birmingham Phoenix,Edgbaston,female,105,90,10,5,5.83,17
Manchester Originals,Birmingham Phoenix,Edgbaston,female,111,91,9,5,6.1,11
Manchester Originals,Birmingham Phoenix,Edgbaston,female,112,92,8,5,6.09,10
Manchester Originals,Birmingham Phoenix,Edgbaston,female,112,93,7,5,6.02,10
Manchester Originals,Birmingham Phoenix,Edgbaston,female,114,94,6,5,6.06,8
Manchester Originals,Birmingham Phoenix,Edgbaston,female,115,95,5,5,6.05,7
Manchester Originals,Birmingham Phoenix,Edgbaston,female,119,96,4,5,6.2,3
Manchester Originals,Birmingham Phoenix,Edgbaston,female,119,97,3,5,6.13,3
Manchester Originals,Birmingham Phoenix,Edgbaston,female,121,98,2,5,6.17,1
Manchester Originals,Birmingham Phoenix,Edgbaston,female,121,99,1,4,6.11,1
Welsh Fire,Trent Rockets,Trent Bridge,female,4,1,99,10,20.0,96
Welsh Fire,Trent Rockets,Trent Bridge,female,8,2,98,10,20.0,92
Welsh Fire,Trent Rockets,Trent Bridge,female,12,3,97,10,20.0,88
Welsh Fire,Trent Rockets,Trent Bridge,female,16,4,96,10,20.0,84
