batting_team,bowling_team,venue,gender,runs_left,balls_left,wickets_left,target_runs,crr,rrr,result
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,113,99,10,114,5.0,5.71,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,112,98,10,114,5.0,5.71,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,111,97,10,114,5.0,5.72,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,110,96,10,114,5.0,5.73,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,108,95,10,114,6.0,5.68,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,107,94,10,114,5.83,5.69,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,103,94,10,114,9.17,5.48,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,103,93,10,114,7.86,5.54,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,92,10,114,7.5,5.54,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,91,9,114,6.67,5.6,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,90,9,114,6.0,5.67,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,89,9,114,5.45,5.73,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,88,8,114,5.0,5.8,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,87,8,114,4.62,5.86,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,86,8,114,4.29,5.93,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,85,8,114,4.0,6.0,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,102,84,8,114,3.75,6.07,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,100,83,8,114,4.12,6.02,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,96,82,8,114,5.0,5.85,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,96,81,8,114,4.74,5.93,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,96,80,8,114,4.5,6.0,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,95,79,8,114,4.52,6.01,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,94,78,8,114,4.55,6.03,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,93,77,8,114,4.57,6.04,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,92,76,8,114,4.58,6.05,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,91,75,8,114,4.6,6.07,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,90,74,8,114,4.62,6.08,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,90,73,8,114,4.44,6.16,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,90,72,7,114,4.29,6.25,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,89,71,7,114,4.31,6.27,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,88,70,7,114,4.33,6.29,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,87,69,7,114,4.35,6.3,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,86,68,7,114,4.38,6.32,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,84,67,7,114,4.55,6.27,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,84,66,7,114,4.41,6.36,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,84,65,7,114,4.29,6.46,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,84,64,7,114,4.17,6.56,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,83,63,7,114,4.19,6.59,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,83,62,7,114,4.08,6.69,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,82,61,7,114,4.1,6.72,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,81,60,7,114,4.12,6.75,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,81,59,7,114,4.02,6.86,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,80,59,7,114,4.15,6.78,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,79,58,7,114,4.17,6.81,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,79,57,7,114,4.07,6.93,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,79,56,6,114,3.98,7.05,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,78,55,6,114,4.0,7.09,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,77,54,6,114,4.02,7.13,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,76,53,6,114,4.04,7.17,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,75,52,6,114,4.06,7.21,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,75,51,6,114,3.98,7.35,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,75,50,6,114,3.9,7.5,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,74,49,6,114,3.92,7.55,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,73,48,6,114,3.94,7.6,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,73,47,6,114,3.87,7.77,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,72,46,6,114,3.89,7.83,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,71,45,6,114,3.91,7.89,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,70,44,6,114,3.93,7.95,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,69,43,6,114,3.95,8.02,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,65,42,6,114,4.22,7.74,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,62,41,6,114,4.41,7.56,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,61,40,6,114,4.42,7.62,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,60,39,6,114,4.43,7.69,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,59,38,6,114,4.44,7.76,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,58,37,6,114,4.44,7.84,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,56,36,6,114,4.53,7.78,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,55,35,6,114,4.54,7.86,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,54,34,6,114,4.55,7.94,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,54,33,6,114,4.48,8.18,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,53,32,6,114,4.49,8.28,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,49,31,6,114,4.71,7.9,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,49,30,6,114,4.64,8.17,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,47,29,6,114,4.72,8.1,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,46,28,6,114,4.72,8.21,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,45,27,6,114,4.73,8.33,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,43,26,6,114,4.8,8.27,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,42,25,6,114,4.8,8.4,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,41,24,6,114,4.8,8.54,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,41,23,6,114,4.74,8.91,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,41,22,6,114,4.68,9.32,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,40,21,6,114,4.68,9.52,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,38,20,6,114,4.75,9.5,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,37,19,6,114,4.75,9.74,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,37,18,6,114,4.7,10.28,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,37,17,5,114,4.64,10.88,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,36,16,5,114,4.64,11.25,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,35,15,5,114,4.65,11.67,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,35,14,5,114,4.59,12.5,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,35,13,4,114,4.54,13.46,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,35,12,4,114,4.49,14.58,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,34,11,4,114,4.49,15.45,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,32,10,4,114,4.56,16.0,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,32,9,3,114,4.51,17.78,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,30,8,3,114,4.57,18.75,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,29,7,3,114,4.57,20.71,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,26,6,3,114,4.68,21.67,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,26,5,2,114,4.63,26.0,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,25,4,2,114,4.64,31.25,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,25,3,2,114,4.59,41.67,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,24,2,2,114,4.59,60.0,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,female,23,1,2,114,4.6,115.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,150,99,10,150,0.0,7.58,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,149,98,10,150,2.5,7.6,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,149,97,10,150,1.67,7.68,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,149,96,10,150,1.25,7.76,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,149,95,10,150,1.0,7.84,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,145,94,10,150,4.17,7.71,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,145,93,10,150,3.57,7.8,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,145,92,9,150,3.12,7.88,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,145,91,9,150,2.78,7.97,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,145,90,9,150,2.5,8.06,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,144,89,9,150,2.73,8.09,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,142,88,9,150,3.33,8.07,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,142,87,9,150,3.08,8.16,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,141,86,9,150,3.21,8.2,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,135,85,9,150,5.0,7.94,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,134,84,9,150,5.0,7.98,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,134,83,9,150,4.71,8.07,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,130,82,9,150,5.56,7.93,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,126,81,9,150,6.32,7.78,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,122,80,9,150,7.0,7.62,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,118,79,9,150,7.62,7.47,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,114,78,9,150,8.18,7.31,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,114,77,9,150,7.83,7.4,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,114,76,8,150,7.5,7.5,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,113,75,8,150,7.4,7.53,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,109,74,8,150,7.88,7.36,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,108,74,8,150,8.08,7.3,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,108,73,8,150,7.78,7.4,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,107,72,8,150,7.68,7.43,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,106,71,8,150,7.59,7.46,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,106,70,8,150,7.33,7.57,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,102,69,8,150,7.74,7.39,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,101,68,8,150,7.66,7.43,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,100,67,8,150,7.58,7.46,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,100,66,8,150,7.35,7.58,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,99,65,8,150,7.29,7.62,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,95,64,8,150,7.64,7.42,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,95,63,8,150,7.43,7.54,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,95,62,8,150,7.24,7.66,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,94,61,8,150,7.18,7.7,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,93,60,8,150,7.12,7.75,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,92,59,8,150,7.07,7.8,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,91,58,8,150,7.02,7.84,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,91,57,8,150,6.86,7.98,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,89,56,8,150,6.93,7.95,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,89,55,8,150,6.78,8.09,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,89,54,8,150,6.63,8.24,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,88,53,8,150,6.6,8.3,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,84,52,8,150,6.88,8.08,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,80,51,8,150,7.14,7.84,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,79,50,8,150,7.1,7.9,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,78,49,8,150,7.06,7.96,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,77,48,8,150,7.02,8.02,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,77,47,7,150,6.89,8.19,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,76,46,7,150,6.85,8.26,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,72,45,7,150,7.09,8.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,71,44,7,150,7.05,8.07,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,70,43,7,150,7.02,8.14,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,69,42,7,150,6.98,8.21,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,68,41,7,150,6.95,8.29,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,67,40,7,150,6.92,8.38,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,66,39,7,150,6.89,8.46,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,66,38,6,150,6.77,8.68,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,65,37,6,150,6.75,8.78,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,64,36,6,150,6.72,8.89,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,63,35,6,150,6.69,9.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,63,34,6,150,6.59,9.26,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,62,33,6,150,6.57,9.39,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,58,32,6,150,6.76,9.06,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,58,31,6,150,6.67,9.35,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,52,30,6,150,7.0,8.67,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,51,29,6,150,6.97,8.79,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,50,28,6,150,6.94,8.93,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,49,27,6,150,6.92,9.07,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,49,26,6,150,6.82,9.42,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,49,25,5,150,6.73,9.8,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,48,24,5,150,6.71,10.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,47,23,5,150,6.69,10.22,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,46,22,5,150,6.67,10.45,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,46,21,5,150,6.58,10.95,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,45,20,5,150,6.56,11.25,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,43,19,5,150,6.6,11.32,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,42,19,5,150,6.67,11.05,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,41,18,5,150,6.65,11.39,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,41,17,5,150,6.57,12.06,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,40,16,5,150,6.55,12.5,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,40,15,5,150,6.47,13.33,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,39,14,5,150,6.45,13.93,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,39,13,4,150,6.38,15.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,38,12,4,150,6.36,15.83,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,38,11,4,150,6.29,17.27,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,34,10,4,150,6.44,17.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,34,9,4,150,6.37,18.89,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,34,8,3,150,6.3,21.25,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,34,7,3,150,6.24,24.29,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,34,6,3,150,6.17,28.33,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,33,5,3,150,6.16,33.0,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,33,4,3,150,6.09,41.25,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,32,3,3,150,6.08,53.33,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,31,2,3,150,6.07,77.5,0
Trent Rockets,Northern Superchargers,Trent Bridge,female,29,1,3,150,6.11,145.0,0
Southern Brave,Welsh Fire,Sophia Gardens,female,110,99,10,111,5.0,5.56,1
Southern Brave,Welsh Fire,Sophia Gardens,female,106,98,10,111,12.5,5.41,1
Southern Brave,Welsh Fire,Sophia Gardens,female,106,97,10,111,8.33,5.46,1
Southern Brave,Welsh Fire,Sophia Gardens,female,106,96,10,111,6.25,5.52,1
Southern Brave,Welsh Fire,Sophia Gardens,female,102,95,10,111,9.0,5.37,1
Southern Brave,Welsh Fire,Sophia Gardens,female,100,94,10,111,9.17,5.32,1
Southern Brave,Welsh Fire,Sophia Gardens,female,100,93,10,111,7.86,5.38,1
Southern Brave,Welsh Fire,Sophia Gardens,female,99,92,10,111,7.5,5.38,1
Southern Brave,Welsh Fire,Sophia Gardens,female,95,91,10,111,8.89,5.22,1
Southern Brave,Welsh Fire,Sophia Gardens,female,95,90,10,111,8.0,5.28,1
Southern Brave,Welsh Fire,Sophia Gardens,female,95,89,9,111,7.27,5.34,1
Southern Brave,Welsh Fire,Sophia Gardens,female,95,89,9,111,7.27,5.34,1
Southern Brave,Welsh Fire,Sophia Gardens,female,93,88,9,111,7.5,5.28,1
Southern Brave,Welsh Fire,Sophia Gardens,female,92,87,9,111,7.31,5.29,1
Southern Brave,Welsh Fire,Sophia Gardens,female,92,86,9,111,6.79,5.35,1
Southern Brave,Welsh Fire,Sophia Gardens,female,91,85,9,111,6.67,5.35,1
Southern Brave,Welsh Fire,Sophia Gardens,female,91,84,9,111,6.25,5.42,1
Southern Brave,Welsh Fire,Sophia Gardens,female,85,83,9,111,7.65,5.12,1
Southern Brave,Welsh Fire,Sophia Gardens,female,85,82,9,111,7.22,5.18,1
Southern Brave,Welsh Fire,Sophia Gardens,female,85,81,9,111,6.84,5.25,1
Southern Brave,Welsh Fire,Sophia Gardens,female,85,80,9,111,6.5,5.31,1
Southern Brave,Welsh Fire,Sophia Gardens,female,81,79,9,111,7.14,5.13,1
Southern Brave,Welsh Fire,Sophia Gardens,female,81,78,9,111,6.82,5.19,1
Southern Brave,Welsh Fire,Sophia Gardens,female,77,77,9,111,7.39,5.0,1
Southern Brave,Welsh Fire,Sophia Gardens,female,76,76,9,111,7.29,5.0,1
Southern Brave,Welsh Fire,Sophia Gardens,female,72,75,9,111,7.8,4.8,1
Southern Brave,Welsh Fire,Sophia Gardens,female,71,74,9,111,7.69,4.8,1
Southern Brave,Welsh Fire,Sophia Gardens,female,70,73,9,111,7.59,4.79,1
Southern Brave,Welsh Fire,Sophia Gardens,female,69,72,9,111,7.5,4.79,1
Southern Brave,Welsh Fire,Sophia Gardens,female,68,71,9,111,7.41,4.79,1
Southern Brave,Welsh Fire,Sophia Gardens,female,68,70,9,111,7.17,4.86,1
Southern Brave,Welsh Fire,Sophia Gardens,female,67,69,9,111,7.1,4.86,1
Southern Brave,Welsh Fire,Sophia Gardens,female,63,68,9,111,7.5,4.63,1
Southern Brave,Welsh Fire,Sophia Gardens,female,62,67,9,111,7.42,4.63,1
Southern Brave,Welsh Fire,Sophia Gardens,female,62,66,9,111,7.21,4.7,1
Southern Brave,Welsh Fire,Sophia Gardens,female,62,65,9,111,7.0,4.77,1
Southern Brave,Welsh Fire,Sophia Gardens,female,60,64,9,111,7.08,4.69,1
